index	DOY	Dst
2005-06-03 00:00:00	154	-22
2005-06-03 01:00:00	154	-19
2005-06-03 02:00:00	154	-16
2005-06-03 03:00:00	154	-17
2005-06-03 04:00:00	154	-17
2005-06-03 05:00:00	154	-18
2005-06-03 06:00:00	154	-21
2005-06-03 07:00:00	154	-19
2005-06-03 08:00:00	154	-18
2005-06-03 09:00:00	154	-13
2005-06-03 10:00:00	154	-11
2005-06-03 11:00:00	154	-13
2005-06-03 12:00:00	154	-15
2005-06-03 13:00:00	154	-14
2005-06-03 14:00:00	154	-13
2005-06-03 15:00:00	154	-15
2005-06-03 16:00:00	154	-14
2005-06-03 17:00:00	154	-16
2005-06-03 18:00:00	154	-17
2005-06-03 19:00:00	154	-15
2005-06-03 20:00:00	154	-11
2005-06-03 21:00:00	154	-11
2005-06-03 22:00:00	154	-8
2005-06-03 23:00:00	154	-5
