index	DOY	Dst
2000-10-19 00:00:00	293	-17
2000-10-19 01:00:00	293	-15
2000-10-19 02:00:00	293	-17
2000-10-19 03:00:00	293	-14
2000-10-19 04:00:00	293	-11
2000-10-19 05:00:00	293	-9
2000-10-19 06:00:00	293	-7
2000-10-19 07:00:00	293	-10
2000-10-19 08:00:00	293	-12
2000-10-19 09:00:00	293	-10
2000-10-19 10:00:00	293	-9
2000-10-19 11:00:00	293	-10
2000-10-19 12:00:00	293	-9
2000-10-19 13:00:00	293	-11
2000-10-19 14:00:00	293	-10
2000-10-19 15:00:00	293	-9
2000-10-19 16:00:00	293	-5
2000-10-19 17:00:00	293	-4
2000-10-19 18:00:00	293	-2
2000-10-19 19:00:00	293	-4
2000-10-19 20:00:00	293	-4
2000-10-19 21:00:00	293	-3
2000-10-19 22:00:00	293	-4
2000-10-19 23:00:00	293	-1
