index	DOY	Dst
2001-03-10 00:00:00	69	5
2001-03-10 01:00:00	69	6
2001-03-10 02:00:00	69	6
2001-03-10 03:00:00	69	3
2001-03-10 04:00:00	69	0
2001-03-10 05:00:00	69	-2
2001-03-10 06:00:00	69	0
2001-03-10 07:00:00	69	2
2001-03-10 08:00:00	69	0
2001-03-10 09:00:00	69	-4
2001-03-10 10:00:00	69	-2
2001-03-10 11:00:00	69	0
2001-03-10 12:00:00	69	2
2001-03-10 13:00:00	69	2
2001-03-10 14:00:00	69	2
2001-03-10 15:00:00	69	3
2001-03-10 16:00:00	69	4
2001-03-10 17:00:00	69	6
2001-03-10 18:00:00	69	3
2001-03-10 19:00:00	69	1
2001-03-10 20:00:00	69	-1
2001-03-10 21:00:00	69	2
2001-03-10 22:00:00	69	2
2001-03-10 23:00:00	69	3
