index	DOY	Dst
2001-06-11 00:00:00	162	-9
2001-06-11 01:00:00	162	-10
2001-06-11 02:00:00	162	-9
2001-06-11 03:00:00	162	-8
2001-06-11 04:00:00	162	-10
2001-06-11 05:00:00	162	-12
2001-06-11 06:00:00	162	-15
2001-06-11 07:00:00	162	-15
2001-06-11 08:00:00	162	-12
2001-06-11 09:00:00	162	-6
2001-06-11 10:00:00	162	-1
2001-06-11 11:00:00	162	2
2001-06-11 12:00:00	162	1
2001-06-11 13:00:00	162	3
2001-06-11 14:00:00	162	5
2001-06-11 15:00:00	162	2
2001-06-11 16:00:00	162	-3
2001-06-11 17:00:00	162	-6
2001-06-11 18:00:00	162	-6
2001-06-11 19:00:00	162	-3
2001-06-11 20:00:00	162	-1
2001-06-11 21:00:00	162	1
2001-06-11 22:00:00	162	2
2001-06-11 23:00:00	162	0
