index	DOY	Dst
2002-03-10 00:00:00	69	-1
2002-03-10 01:00:00	69	1
2002-03-10 02:00:00	69	0
2002-03-10 03:00:00	69	-1
2002-03-10 04:00:00	69	-4
2002-03-10 05:00:00	69	-1
2002-03-10 06:00:00	69	2
2002-03-10 07:00:00	69	3
2002-03-10 08:00:00	69	0
2002-03-10 09:00:00	69	-5
2002-03-10 10:00:00	69	-13
2002-03-10 11:00:00	69	-19
2002-03-10 12:00:00	69	-20
2002-03-10 13:00:00	69	-16
2002-03-10 14:00:00	69	-14
2002-03-10 15:00:00	69	-15
2002-03-10 16:00:00	69	-18
2002-03-10 17:00:00	69	-17
2002-03-10 18:00:00	69	-15
2002-03-10 19:00:00	69	-11
2002-03-10 20:00:00	69	-11
2002-03-10 21:00:00	69	-9
2002-03-10 22:00:00	69	-15
2002-03-10 23:00:00	69	-22
