index	DOY	Dst
2006-11-02 00:00:00	306	-25
2006-11-02 01:00:00	306	-26
2006-11-02 02:00:00	306	-26
2006-11-02 03:00:00	306	-28
2006-11-02 04:00:00	306	-27
2006-11-02 05:00:00	306	-27
2006-11-02 06:00:00	306	-24
2006-11-02 07:00:00	306	-23
2006-11-02 08:00:00	306	-22
2006-11-02 09:00:00	306	-23
2006-11-02 10:00:00	306	-22
2006-11-02 11:00:00	306	-19
2006-11-02 12:00:00	306	-18
2006-11-02 13:00:00	306	-17
2006-11-02 14:00:00	306	-17
2006-11-02 15:00:00	306	-21
2006-11-02 16:00:00	306	-22
2006-11-02 17:00:00	306	-26
2006-11-02 18:00:00	306	-26
2006-11-02 19:00:00	306	-26
2006-11-02 20:00:00	306	-26
2006-11-02 21:00:00	306	-23
2006-11-02 22:00:00	306	-27
2006-11-02 23:00:00	306	-28
