index	DOY	Dst
1996-02-02 00:00:00	33	-9
1996-02-02 01:00:00	33	-10
1996-02-02 02:00:00	33	-13
1996-02-02 03:00:00	33	-13
1996-02-02 04:00:00	33	-9
1996-02-02 05:00:00	33	-8
1996-02-02 06:00:00	33	-14
1996-02-02 07:00:00	33	-15
1996-02-02 08:00:00	33	-17
1996-02-02 09:00:00	33	-23
1996-02-02 10:00:00	33	-23
1996-02-02 11:00:00	33	-18
1996-02-02 12:00:00	33	-17
1996-02-02 13:00:00	33	-20
1996-02-02 14:00:00	33	-15
1996-02-02 15:00:00	33	-8
1996-02-02 16:00:00	33	-6
1996-02-02 17:00:00	33	-10
1996-02-02 18:00:00	33	-11
1996-02-02 19:00:00	33	-10
1996-02-02 20:00:00	33	-9
1996-02-02 21:00:00	33	-7
1996-02-02 22:00:00	33	-7
1996-02-02 23:00:00	33	-7
