index	DOY	Dst
2003-06-15 00:00:00	166	-12
2003-06-15 01:00:00	166	-13
2003-06-15 02:00:00	166	-10
2003-06-15 03:00:00	166	-7
2003-06-15 04:00:00	166	-16
2003-06-15 05:00:00	166	-29
2003-06-15 06:00:00	166	-26
2003-06-15 07:00:00	166	-20
2003-06-15 08:00:00	166	-19
2003-06-15 09:00:00	166	-16
2003-06-15 10:00:00	166	-10
2003-06-15 11:00:00	166	-7
2003-06-15 12:00:00	166	-10
2003-06-15 13:00:00	166	-9
2003-06-15 14:00:00	166	-5
2003-06-15 15:00:00	166	-1
2003-06-15 16:00:00	166	-3
2003-06-15 17:00:00	166	-6
2003-06-15 18:00:00	166	-8
2003-06-15 19:00:00	166	-8
2003-06-15 20:00:00	166	-13
2003-06-15 21:00:00	166	-14
2003-06-15 22:00:00	166	-8
2003-06-15 23:00:00	166	-7
