index	DOY	Dst
1996-08-03 00:00:00	216	-14
1996-08-03 01:00:00	216	-16
1996-08-03 02:00:00	216	-14
1996-08-03 03:00:00	216	-13
1996-08-03 04:00:00	216	-12
1996-08-03 05:00:00	216	-10
1996-08-03 06:00:00	216	-8
1996-08-03 07:00:00	216	-7
1996-08-03 08:00:00	216	-6
1996-08-03 09:00:00	216	-12
1996-08-03 10:00:00	216	-11
1996-08-03 11:00:00	216	-10
1996-08-03 12:00:00	216	-10
1996-08-03 13:00:00	216	-11
1996-08-03 14:00:00	216	-11
1996-08-03 15:00:00	216	-11
1996-08-03 16:00:00	216	-10
1996-08-03 17:00:00	216	-9
1996-08-03 18:00:00	216	-10
1996-08-03 19:00:00	216	-10
1996-08-03 20:00:00	216	-11
1996-08-03 21:00:00	216	-10
1996-08-03 22:00:00	216	-9
1996-08-03 23:00:00	216	-8
