index	DOY	Dst
1998-12-03 00:00:00	337	-11
1998-12-03 01:00:00	337	-11
1998-12-03 02:00:00	337	-5
1998-12-03 03:00:00	337	0
1998-12-03 04:00:00	337	-1
1998-12-03 05:00:00	337	-4
1998-12-03 06:00:00	337	-7
1998-12-03 07:00:00	337	-10
1998-12-03 08:00:00	337	-10
1998-12-03 09:00:00	337	-8
1998-12-03 10:00:00	337	-7
1998-12-03 11:00:00	337	-1
1998-12-03 12:00:00	337	-2
1998-12-03 13:00:00	337	-4
1998-12-03 14:00:00	337	-9
1998-12-03 15:00:00	337	-9
1998-12-03 16:00:00	337	-13
1998-12-03 17:00:00	337	-16
1998-12-03 18:00:00	337	-19
1998-12-03 19:00:00	337	-15
1998-12-03 20:00:00	337	-10
1998-12-03 21:00:00	337	-10
1998-12-03 22:00:00	337	-10
1998-12-03 23:00:00	337	-10
