index	DOY	Dst
2002-03-21 00:00:00	80	-3
2002-03-21 01:00:00	80	-3
2002-03-21 02:00:00	80	0
2002-03-21 03:00:00	80	-1
2002-03-21 04:00:00	80	-5
2002-03-21 05:00:00	80	-3
2002-03-21 06:00:00	80	-3
2002-03-21 07:00:00	80	-5
2002-03-21 08:00:00	80	-6
2002-03-21 09:00:00	80	-13
2002-03-21 10:00:00	80	-8
2002-03-21 11:00:00	80	-4
2002-03-21 12:00:00	80	-5
2002-03-21 13:00:00	80	-9
2002-03-21 14:00:00	80	-10
2002-03-21 15:00:00	80	-9
2002-03-21 16:00:00	80	-6
2002-03-21 17:00:00	80	-10
2002-03-21 18:00:00	80	-12
2002-03-21 19:00:00	80	-9
2002-03-21 20:00:00	80	-5
2002-03-21 21:00:00	80	-2
2002-03-21 22:00:00	80	4
2002-03-21 23:00:00	80	7
