index	DOY	Dst
2019-03-03 00:00:00	62	-20
2019-03-03 01:00:00	62	-19
2019-03-03 02:00:00	62	-17
2019-03-03 03:00:00	62	-17
2019-03-03 04:00:00	62	-17
2019-03-03 05:00:00	62	-16
2019-03-03 06:00:00	62	-14
2019-03-03 07:00:00	62	-14
2019-03-03 08:00:00	62	-14
2019-03-03 09:00:00	62	-13
2019-03-03 10:00:00	62	-15
2019-03-03 11:00:00	62	-13
2019-03-03 12:00:00	62	-9
2019-03-03 13:00:00	62	-9
2019-03-03 14:00:00	62	-11
2019-03-03 15:00:00	62	-12
2019-03-03 16:00:00	62	-14
2019-03-03 17:00:00	62	-15
2019-03-03 18:00:00	62	-13
2019-03-03 19:00:00	62	-14
2019-03-03 20:00:00	62	-15
2019-03-03 21:00:00	62	-16
2019-03-03 22:00:00	62	-17
2019-03-03 23:00:00	62	-17
