index	DOY	Dst
2000-09-29 00:00:00	273	-21
2000-09-29 01:00:00	273	-22
2000-09-29 02:00:00	273	-24
2000-09-29 03:00:00	273	-21
2000-09-29 04:00:00	273	-19
2000-09-29 05:00:00	273	-16
2000-09-29 06:00:00	273	-17
2000-09-29 07:00:00	273	-18
2000-09-29 08:00:00	273	-16
2000-09-29 09:00:00	273	-14
2000-09-29 10:00:00	273	-9
2000-09-29 11:00:00	273	-14
2000-09-29 12:00:00	273	-19
2000-09-29 13:00:00	273	-17
2000-09-29 14:00:00	273	-16
2000-09-29 15:00:00	273	-17
2000-09-29 16:00:00	273	-20
2000-09-29 17:00:00	273	-20
2000-09-29 18:00:00	273	-21
2000-09-29 19:00:00	273	-21
2000-09-29 20:00:00	273	-23
2000-09-29 21:00:00	273	-25
2000-09-29 22:00:00	273	-27
2000-09-29 23:00:00	273	-30
