index	DOY	Dst
2004-10-27 00:00:00	301	3
2004-10-27 01:00:00	301	3
2004-10-27 02:00:00	301	5
2004-10-27 03:00:00	301	7
2004-10-27 04:00:00	301	9
2004-10-27 05:00:00	301	11
2004-10-27 06:00:00	301	11
2004-10-27 07:00:00	301	11
2004-10-27 08:00:00	301	10
2004-10-27 09:00:00	301	7
2004-10-27 10:00:00	301	5
2004-10-27 11:00:00	301	7
2004-10-27 12:00:00	301	14
2004-10-27 13:00:00	301	15
2004-10-27 14:00:00	301	16
2004-10-27 15:00:00	301	14
2004-10-27 16:00:00	301	12
2004-10-27 17:00:00	301	15
2004-10-27 18:00:00	301	15
2004-10-27 19:00:00	301	12
2004-10-27 20:00:00	301	11
2004-10-27 21:00:00	301	8
2004-10-27 22:00:00	301	4
2004-10-27 23:00:00	301	6
