index	DOY	Dst
2001-09-24 00:00:00	267	-34
2001-09-24 01:00:00	267	-48
2001-09-24 02:00:00	267	-44
2001-09-24 03:00:00	267	-43
2001-09-24 04:00:00	267	-40
2001-09-24 05:00:00	267	-41
2001-09-24 06:00:00	267	-39
2001-09-24 07:00:00	267	-41
2001-09-24 08:00:00	267	-40
2001-09-24 09:00:00	267	-35
2001-09-24 10:00:00	267	-31
2001-09-24 11:00:00	267	-31
2001-09-24 12:00:00	267	-33
2001-09-24 13:00:00	267	-34
2001-09-24 14:00:00	267	-32
2001-09-24 15:00:00	267	-30
2001-09-24 16:00:00	267	-30
2001-09-24 17:00:00	267	-27
2001-09-24 18:00:00	267	-27
2001-09-24 19:00:00	267	-19
2001-09-24 20:00:00	267	-19
2001-09-24 21:00:00	267	-22
2001-09-24 22:00:00	267	-21
2001-09-24 23:00:00	267	-22
