index	DOY	Dst
2004-01-02 00:00:00	2	-12
2004-01-02 01:00:00	2	-16
2004-01-02 02:00:00	2	-18
2004-01-02 03:00:00	2	-19
2004-01-02 04:00:00	2	-13
2004-01-02 05:00:00	2	-12
2004-01-02 06:00:00	2	-12
2004-01-02 07:00:00	2	-13
2004-01-02 08:00:00	2	-15
2004-01-02 09:00:00	2	-15
2004-01-02 10:00:00	2	-14
2004-01-02 11:00:00	2	-8
2004-01-02 12:00:00	2	-7
2004-01-02 13:00:00	2	-7
2004-01-02 14:00:00	2	-10
2004-01-02 15:00:00	2	-10
2004-01-02 16:00:00	2	-9
2004-01-02 17:00:00	2	-7
2004-01-02 18:00:00	2	-6
2004-01-02 19:00:00	2	-4
2004-01-02 20:00:00	2	-9
2004-01-02 21:00:00	2	-1
2004-01-02 22:00:00	2	-2
2004-01-02 23:00:00	2	-1
