index	DOY	Dst
2005-01-26 00:00:00	26	-18
2005-01-26 01:00:00	26	-18
2005-01-26 02:00:00	26	-18
2005-01-26 03:00:00	26	-16
2005-01-26 04:00:00	26	-12
2005-01-26 05:00:00	26	-12
2005-01-26 06:00:00	26	-14
2005-01-26 07:00:00	26	-13
2005-01-26 08:00:00	26	-11
2005-01-26 09:00:00	26	-13
2005-01-26 10:00:00	26	-14
2005-01-26 11:00:00	26	-15
2005-01-26 12:00:00	26	-18
2005-01-26 13:00:00	26	-17
2005-01-26 14:00:00	26	-16
2005-01-26 15:00:00	26	-15
2005-01-26 16:00:00	26	-13
2005-01-26 17:00:00	26	-12
2005-01-26 18:00:00	26	-10
2005-01-26 19:00:00	26	-7
2005-01-26 20:00:00	26	-7
2005-01-26 21:00:00	26	-12
2005-01-26 22:00:00	26	-14
2005-01-26 23:00:00	26	-14
