index	DOY	Dst
2005-05-04 00:00:00	124	-13
2005-05-04 01:00:00	124	-18
2005-05-04 02:00:00	124	-19
2005-05-04 03:00:00	124	-16
2005-05-04 04:00:00	124	-18
2005-05-04 05:00:00	124	-17
2005-05-04 06:00:00	124	-16
2005-05-04 07:00:00	124	-14
2005-05-04 08:00:00	124	-11
2005-05-04 09:00:00	124	-9
2005-05-04 10:00:00	124	-10
2005-05-04 11:00:00	124	-11
2005-05-04 12:00:00	124	-13
2005-05-04 13:00:00	124	-15
2005-05-04 14:00:00	124	-16
2005-05-04 15:00:00	124	-15
2005-05-04 16:00:00	124	-15
2005-05-04 17:00:00	124	-16
2005-05-04 18:00:00	124	-15
2005-05-04 19:00:00	124	-12
2005-05-04 20:00:00	124	-10
2005-05-04 21:00:00	124	-7
2005-05-04 22:00:00	124	-6
2005-05-04 23:00:00	124	-6
