index	DOY	Dst
1997-09-29 00:00:00	272	-12
1997-09-29 01:00:00	272	-11
1997-09-29 02:00:00	272	-13
1997-09-29 03:00:00	272	-11
1997-09-29 04:00:00	272	-11
1997-09-29 05:00:00	272	-12
1997-09-29 06:00:00	272	-18
1997-09-29 07:00:00	272	-17
1997-09-29 08:00:00	272	-16
1997-09-29 09:00:00	272	-11
1997-09-29 10:00:00	272	-12
1997-09-29 11:00:00	272	-14
1997-09-29 12:00:00	272	-16
1997-09-29 13:00:00	272	-16
1997-09-29 14:00:00	272	-15
1997-09-29 15:00:00	272	-13
1997-09-29 16:00:00	272	-13
1997-09-29 17:00:00	272	-13
1997-09-29 18:00:00	272	-13
1997-09-29 19:00:00	272	-13
1997-09-29 20:00:00	272	-12
1997-09-29 21:00:00	272	-13
1997-09-29 22:00:00	272	-11
1997-09-29 23:00:00	272	-10
