index	DOY	Dst
2017-06-12 00:00:00	163	-8
2017-06-12 01:00:00	163	-6
2017-06-12 02:00:00	163	-7
2017-06-12 03:00:00	163	-7
2017-06-12 04:00:00	163	-7
2017-06-12 05:00:00	163	-7
2017-06-12 06:00:00	163	-6
2017-06-12 07:00:00	163	-4
2017-06-12 08:00:00	163	-3
2017-06-12 09:00:00	163	-2
2017-06-12 10:00:00	163	1
2017-06-12 11:00:00	163	1
2017-06-12 12:00:00	163	-2
2017-06-12 13:00:00	163	-1
2017-06-12 14:00:00	163	-5
2017-06-12 15:00:00	163	-8
2017-06-12 16:00:00	163	-2
2017-06-12 17:00:00	163	0
2017-06-12 18:00:00	163	0
2017-06-12 19:00:00	163	-2
2017-06-12 20:00:00	163	-6
2017-06-12 21:00:00	163	-7
2017-06-12 22:00:00	163	-2
2017-06-12 23:00:00	163	-5
