index	DOY	Dst
2002-04-07 00:00:00	97	5
2002-04-07 01:00:00	97	7
2002-04-07 02:00:00	97	10
2002-04-07 03:00:00	97	15
2002-04-07 04:00:00	97	17
2002-04-07 05:00:00	97	15
2002-04-07 06:00:00	97	10
2002-04-07 07:00:00	97	7
2002-04-07 08:00:00	97	6
2002-04-07 09:00:00	97	6
2002-04-07 10:00:00	97	7
2002-04-07 11:00:00	97	8
2002-04-07 12:00:00	97	-1
2002-04-07 13:00:00	97	-1
2002-04-07 14:00:00	97	0
2002-04-07 15:00:00	97	-4
2002-04-07 16:00:00	97	-12
2002-04-07 17:00:00	97	-8
2002-04-07 18:00:00	97	-7
2002-04-07 19:00:00	97	-6
2002-04-07 20:00:00	97	0
2002-04-07 21:00:00	97	4
2002-04-07 22:00:00	97	3
2002-04-07 23:00:00	97	2
