index	DOY	Dst
1998-08-13 00:00:00	225	-14
1998-08-13 01:00:00	225	-13
1998-08-13 02:00:00	225	-14
1998-08-13 03:00:00	225	-8
1998-08-13 04:00:00	225	-6
1998-08-13 05:00:00	225	-6
1998-08-13 06:00:00	225	-3
1998-08-13 07:00:00	225	-7
1998-08-13 08:00:00	225	-13
1998-08-13 09:00:00	225	-14
1998-08-13 10:00:00	225	-8
1998-08-13 11:00:00	225	-4
1998-08-13 12:00:00	225	-4
1998-08-13 13:00:00	225	-6
1998-08-13 14:00:00	225	-5
1998-08-13 15:00:00	225	-12
1998-08-13 16:00:00	225	-10
1998-08-13 17:00:00	225	-8
1998-08-13 18:00:00	225	-7
1998-08-13 19:00:00	225	-6
1998-08-13 20:00:00	225	-4
1998-08-13 21:00:00	225	-4
1998-08-13 22:00:00	225	-2
1998-08-13 23:00:00	225	2
