index	DOY	Dst
2004-07-06 00:00:00	188	3
2004-07-06 01:00:00	188	4
2004-07-06 02:00:00	188	9
2004-07-06 03:00:00	188	14
2004-07-06 04:00:00	188	12
2004-07-06 05:00:00	188	10
2004-07-06 06:00:00	188	8
2004-07-06 07:00:00	188	9
2004-07-06 08:00:00	188	7
2004-07-06 09:00:00	188	7
2004-07-06 10:00:00	188	1
2004-07-06 11:00:00	188	0
2004-07-06 12:00:00	188	4
2004-07-06 13:00:00	188	7
2004-07-06 14:00:00	188	6
2004-07-06 15:00:00	188	6
2004-07-06 16:00:00	188	7
2004-07-06 17:00:00	188	8
2004-07-06 18:00:00	188	6
2004-07-06 19:00:00	188	3
2004-07-06 20:00:00	188	4
2004-07-06 21:00:00	188	4
2004-07-06 22:00:00	188	3
2004-07-06 23:00:00	188	3
