index	DOY	Dst
1997-04-01 00:00:00	91	-2
1997-04-01 01:00:00	91	0
1997-04-01 02:00:00	91	-1
1997-04-01 03:00:00	91	-4
1997-04-01 04:00:00	91	4
1997-04-01 05:00:00	91	4
1997-04-01 06:00:00	91	6
1997-04-01 07:00:00	91	-3
1997-04-01 08:00:00	91	0
1997-04-01 09:00:00	91	1
1997-04-01 10:00:00	91	-1
1997-04-01 11:00:00	91	-2
1997-04-01 12:00:00	91	-3
1997-04-01 13:00:00	91	-4
1997-04-01 14:00:00	91	-8
1997-04-01 15:00:00	91	-7
1997-04-01 16:00:00	91	-6
1997-04-01 17:00:00	91	-4
1997-04-01 18:00:00	91	-3
1997-04-01 19:00:00	91	-2
1997-04-01 20:00:00	91	-4
1997-04-01 21:00:00	91	-9
1997-04-01 22:00:00	91	-12
1997-04-01 23:00:00	91	-13
