index	DOY	Dst
1996-10-12 00:00:00	286	-14
1996-10-12 01:00:00	286	-11
1996-10-12 02:00:00	286	-15
1996-10-12 03:00:00	286	-25
1996-10-12 04:00:00	286	-32
1996-10-12 05:00:00	286	-28
1996-10-12 06:00:00	286	-21
1996-10-12 07:00:00	286	-19
1996-10-12 08:00:00	286	-19
1996-10-12 09:00:00	286	-20
1996-10-12 10:00:00	286	-19
1996-10-12 11:00:00	286	-21
1996-10-12 12:00:00	286	-21
1996-10-12 13:00:00	286	-19
1996-10-12 14:00:00	286	-20
1996-10-12 15:00:00	286	-22
1996-10-12 16:00:00	286	-20
1996-10-12 17:00:00	286	-15
1996-10-12 18:00:00	286	-15
1996-10-12 19:00:00	286	-12
1996-10-12 20:00:00	286	-10
1996-10-12 21:00:00	286	-7
1996-10-12 22:00:00	286	-7
1996-10-12 23:00:00	286	-7
