index	DOY	Dst
2003-08-16 00:00:00	228	-10
2003-08-16 01:00:00	228	-6
2003-08-16 02:00:00	228	1
2003-08-16 03:00:00	228	-1
2003-08-16 04:00:00	228	-2
2003-08-16 05:00:00	228	0
2003-08-16 06:00:00	228	2
2003-08-16 07:00:00	228	-3
2003-08-16 08:00:00	228	0
2003-08-16 09:00:00	228	-2
2003-08-16 10:00:00	228	-5
2003-08-16 11:00:00	228	-3
2003-08-16 12:00:00	228	-6
2003-08-16 13:00:00	228	-8
2003-08-16 14:00:00	228	-6
2003-08-16 15:00:00	228	-10
2003-08-16 16:00:00	228	-10
2003-08-16 17:00:00	228	-7
2003-08-16 18:00:00	228	-4
2003-08-16 19:00:00	228	-3
2003-08-16 20:00:00	228	-1
2003-08-16 21:00:00	228	-6
2003-08-16 22:00:00	228	-9
2003-08-16 23:00:00	228	-6
