index	DOY	Dst
2019-09-15 00:00:00	258	-6
2019-09-15 01:00:00	258	-2
2019-09-15 02:00:00	258	-1
2019-09-15 03:00:00	258	1
2019-09-15 04:00:00	258	-2
2019-09-15 05:00:00	258	-2
2019-09-15 06:00:00	258	-1
2019-09-15 07:00:00	258	-2
2019-09-15 08:00:00	258	-5
2019-09-15 09:00:00	258	-4
2019-09-15 10:00:00	258	-3
2019-09-15 11:00:00	258	-1
2019-09-15 12:00:00	258	-1
2019-09-15 13:00:00	258	-2
2019-09-15 14:00:00	258	-2
2019-09-15 15:00:00	258	2
2019-09-15 16:00:00	258	2
2019-09-15 17:00:00	258	1
2019-09-15 18:00:00	258	-6
2019-09-15 19:00:00	258	-15
2019-09-15 20:00:00	258	-17
2019-09-15 21:00:00	258	-14
2019-09-15 22:00:00	258	-8
2019-09-15 23:00:00	258	-8
