index DOY Dst
"2019-10-27 00:00:00" 300 -31
"2019-10-27 01:00:00" 300 -32
"2019-10-27 02:00:00" 300 -33
"2019-10-27 03:00:00" 300 -33
"2019-10-27 04:00:00" 300 -29
"2019-10-27 05:00:00" 300 -34
"2019-10-27 06:00:00" 300 -35
"2019-10-27 07:00:00" 300 -34
"2019-10-27 08:00:00" 300 -29
"2019-10-27 09:00:00" 300 -24
"2019-10-27 10:00:00" 300 -17
"2019-10-27 11:00:00" 300 -21
"2019-10-27 12:00:00" 300 -23
"2019-10-27 13:00:00" 300 -23
"2019-10-27 14:00:00" 300 -20
"2019-10-27 15:00:00" 300 -18
"2019-10-27 16:00:00" 300 -17
"2019-10-27 17:00:00" 300 -25
"2019-10-27 18:00:00" 300 -25
"2019-10-27 19:00:00" 300 -27
"2019-10-27 20:00:00" 300 -26
"2019-10-27 21:00:00" 300 -24
"2019-10-27 22:00:00" 300 -23
"2019-10-27 23:00:00" 300 -21
